DATE.ADDED.TO.CATALOG	PUBMEDID	FIRST.AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE.TRAIT	INITIAL.SAMPLE.SIZE	REPLICATION.SAMPLE.SIZE	REGION	CHR_ID	CHR_POS	REPORTED.GENE.S.	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST.SNP.RISK.ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK.ALLELE.FREQUENCY	P.VALUE	PVALUE_MLOG	P.VALUE..TEXT.	OR.or.BETA	X95..CI..TEXT.	PLATFORM..SNPS.PASSING.QC.	CNV
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	7p21.3	7	11251773	NR	AC004160.1			ENSG00000230333	NA	NA	rs4720952-G	rs4720952	0	4720952	intron_variant	0	0.419193108861898	3e-07	6.52287874528034	(IGP12)	0.1583	[0.098-0.219] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	20p13	20	4406487	NR	ADRA1D - AL139350.1	ENSG00000171873	ENSG00000236387		157200	15699	rs586446-C	rs586446	0	586446	regulatory_region_variant	1	0.118161679262258	2e-06	5.69897000433602	(IGP12)	0.2296	[0.13-0.33] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	6q24.3	6	147438398	NR	YAP1P1 - SAMD5	ENSG00000220494	ENSG00000203727		30117	70292	rs9403856-C	rs9403856	0	9403856	intergenic_variant	1	0.86167473954116	4e-07	6.39794000867204	(IGP12)	0.3492	[0.21-0.48] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	13q31.1	13	78807966	NR	LINC00331			ENSG00000225427	NA	NA	rs9574309-C	rs9574309	0	9574309	intron_variant	0	0.432876341880342	2e-06	5.69897000433602	(IGP12)	0.1596	[0.093-0.226] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	9p21.1	9	33153529	NR	B4GALT1			ENSG00000086062	NA	NA	rs10813957-G	rs10813957	0	10813957	intron_variant	0	0.738414638629283	5e-08	7.30102999566398	(IGP13)	0.196	[0.13-0.27] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	5q11.2	5	56027067	IL6ST, ANKRD55	AC008892.1			ENSG00000249236	NA	NA	rs17348299-C	rs17348299	0	17348299	intron_variant	0	0.836731980863373	1e-10	10	(IGP13)	0.2875	[0.2-0.38] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	1p22.3	1	86585518	NR	CLCA4-AS1			ENSG00000236915	NA	NA	rs1953652-C	rs1953652	0	1953652	intron_variant	0	0.653295152202937	5e-06	5.30102999566398	(IGP13)	0.147	[0.084-0.21] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	3q27.3	3	187014937	NR	ST6GAL1			ENSG00000073849	NA	NA	rs3821819-G	rs3821819	0	3821819	intron_variant	0	0.632029343569203	3e-06	5.52287874528034	(IGP13)	0.1633	[0.095-0.231] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	9p13.3	9	36099402	RECK	RECK			ENSG00000122707	NA	NA	rs4878639-C	rs4878639	0	4878639	intron_variant	0	0.263725273253227	6e-06	5.22184874961636	(IGP13)	0.1615	[0.092-0.231] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	8q13.1	8	65711997	NR	MTFR1			ENSG00000066855	NA	NA	rs10504390-G	rs10504390	0	10504390	intron_variant	0	0.0804795064530485	1e-07	7	(IGP14)	0.2953	[0.19-0.4] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	3q27.3	3	187008099	ST6GAL1	ST6GAL1			ENSG00000073849	NA	NA	rs11710456-G	rs11710456	0	11710456	intron_variant	0	0.698919993324432	9e-07	6.04575749056067	(IGP14)	0.1715	[0.1-0.24] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	2q14.3	2	124499159	NR	CNTNAP5			ENSG00000155052	NA	NA	rs11899928-C	rs11899928	0	11899928	intron_variant	0	0.0215231680017802	9e-06	5.04575749056067	(IGP14)	0.685	[0.38-0.99] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	8q12.1	8	58596021	NR	NSMAF			ENSG00000035681	NA	NA	rs11994937-C	rs11994937	0	11994937	intron_variant	0	0.978061912475822	5e-06	5.30102999566398	(IGP14)	0.5011	[0.29-0.72] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	22q11.23	22	23828809	SMARCB1, DERL3	SMARCB1, SMARCB1			ENSG00000099956, ENSG00000275837	NA	NA	rs2186369-G	rs2186369	0	2186369	intron_variant	0	0.189496820649755	3e-08	7.52287874528034	(IGP14)	0.2294	[0.15-0.31] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	8q22.1	8	93210716	NR	C8orf87 - LINC00535	ENSG00000279847	ENSG00000246662		43866	2586	rs278541-C	rs278541	0	278541	intergenic_variant	1	0.97906300623053	4e-08	7.39794000867204	(IGP14)	0.8017	[0.52-1.09] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	16q23.3	16	81927353	NR	PLCG2			ENSG00000197943	NA	NA	rs3813009-C	rs3813009	0	3813009	intron_variant	0	0.223729928793947	4e-07	6.39794000867204	(IGP8)	0.2122	[0.13-0.29] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	3p24.3	3	20916318	NR	SGO1-AS1			ENSG00000231304	NA	NA	rs6787231-C	rs6787231	0	6787231	intron_variant	0	0.900662045838896	5e-06	5.30102999566398	(IGP8)	0.261	[0.15-0.37] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	12p11.22	12	28040056	NR	PTHLH - CCDC91	ENSG00000087494	ENSG00000123106		67323	93193	rs7964407-G	rs7964407	0	7964407	intergenic_variant	1	0.620613410769915	6e-06	5.22184874961636	(IGP8)	0.2061	[0.12-0.3] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	12q23.3	12	103640541	NR	STAB2			ENSG00000136011	NA	NA	rs1650123-C	rs1650123	0	1650123	intron_variant	0	0.577816124610592	6e-06	5.22184874961636	(IGP8)	0.1516	[0.086-0.218] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	2p25.1	2	9119469	NR	AC093904.3 - AC093904.1	ENSG00000244310	ENSG00000240980		2522	23697	rs9636252-C	rs9636252	0	9636252	intergenic_variant	1	0.641289432131731	3e-06	5.52287874528034	(IGP8)	0.1514	[0.087-0.215] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	6p21.33	6	31834688	NR	SNHG32, SNHG32, SNHG32, SNHG32, AL671762.1			ENSG00000226710, ENSG00000234728, ENSG00000204387, ENSG00000229300, ENSG00000285565	NA	NA	rs4711279-C	rs4711279	0	4711279	5_prime_UTR_variant	0	0.824401248864668	4e-06	5.39794000867204	(IGP1)	0.1774	[0.1-0.25] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	11q13.2	11	68164294	SUV420H1	KMT5B			ENSG00000110066	NA	NA	rs4930561-G	rs4930561	0	4930561	intron_variant	0	0.510670339237057	1e-08	8	(IGP1)	0.1714	[0.11-0.23] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	17p11.2	17	17057664	NR	MPRIP			ENSG00000133030	NA	NA	rs6502557-G	rs6502557	0	6502557	missense_variant	0	0.861939099364214	6e-06	5.22184874961636	(IGP1)	0.2172	[0.12-0.31] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	18q22.3	18	75185206	NR	AC015819.5 - ZADH2	ENSG00000285915	ENSG00000180011		59641	9907	rs9948784-G	rs9948784	0	9948784	regulatory_region_variant	1	0.9873089	1e-06	6	(IGP1)	1.8106	[1.08-2.54] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	1q41	1	215883006	NR	USH2A			ENSG00000042781	NA	NA	rs17025548-G	rs17025548	0	17025548	intron_variant	0	0.165189309375	8e-06	5.09691001300806	(IGP10)	0.1954	[0.11-0.28] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	1q31.2	1	191970658	NR	LINC02770			ENSG00000228215	NA	NA	rs17403780-T	rs17403780	0	17403780	intron_variant	0	0.910622742901786	1e-06	6	(IGP10)	0.3351	[0.2-0.47] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	20p12.1	20	17844499	NR	BANF2 - AL035045.1	ENSG00000125888	ENSG00000233625		108628	42864	rs2077147-C	rs2077147	0	2077147	intergenic_variant	1	0.336549315178571	3e-06	5.52287874528034	(IGP10)	0.1568	[0.091-0.223] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	22q11.23	22	23828809	SMARCB1, DERL3	SMARCB1, SMARCB1			ENSG00000099956, ENSG00000275837	NA	NA	rs2186369-G	rs2186369	0	2186369	intron_variant	0	0.189377544642857	9e-10	9.04575749056067	(IGP10)	0.2557	[0.17-0.34] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	9q21.2	9	77705449	NR	GNA14 - GNAQ	ENSG00000156049	ENSG00000156052		57127	10648	rs4745661-G	rs4745661	0	4745661	intergenic_variant	1	0.684846625	3e-06	5.52287874528034	(IGP10)	0.1618	[0.094-0.23] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	10p11.22	10	33116159	NR	IATPR			ENSG00000233387	NA	NA	rs7902627-C	rs7902627	0	7902627	intron_variant	0	0.135378764285714	8e-06	5.09691001300806	(IGP10)	0.1989	[0.11-0.29] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	12q23.3	12	105058664	NR	ALDH1L2, C12orf45			ENSG00000136010, ENSG00000151131	NA	NA	rs10861337-G	rs10861337	0	10861337	intron_variant	0	0.900366844872369	2e-07	6.69897000433602	(IGP11)	0.2653	[0.16-0.37] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	17q21.32	17	47757912	NR	TBX21 - OSBPL7	ENSG00000073861	ENSG00000006025		11790	49460	rs11651000-G	rs11651000	0	11651000	regulatory_region_variant	1	0.840287136139722	8e-06	5.09691001300806	(IGP11)	0.1911	[0.11-0.27] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	1q42.12	1	225402973	NR	LBR			ENSG00000143815	NA	NA	rs16844841-C	rs16844841	0	16844841	3_prime_UTR_variant	0	0.0583146565158979	4e-06	5.39794000867204	(IGP11)	0.3163	[0.18-0.45] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	14q21.3	14	47584956	NR	MDGA2			ENSG00000139915	NA	NA	rs4143912-G	rs4143912	0	4143912	intron_variant	0	0.417046732532265	7e-06	5.15490195998574	(IGP45)	0.1425	[0.08-0.205] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	20p13	20	569274	NR	CSNK2A1 - TCF15	ENSG00000101266	ENSG00000125878		25439	34523	rs6084946-C	rs6084946	0	6084946	regulatory_region_variant	1	0.233844371161549	5e-06	5.30102999566398	(IGP45)	0.2176	[0.12-0.31] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	10q21.2	10	61935289	NR	ARID5B			ENSG00000150347	NA	NA	rs6479779-C	rs6479779	0	6479779	intron_variant	0	0.345248463284379	1e-06	6	(IGP45)	0.1943	[0.12-0.27] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	7p12.2	7	50306538	NR	IKZF1			ENSG00000185811	NA	NA	rs7781977-C	rs7781977	0	7781977	intron_variant	0	0.695324747663551	5e-07	6.30102999566398	(IGP45)	0.1658	[0.1-0.23] unit increase	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	22q13.31	22	43808439	NR	EFCAB6			ENSG00000186976	NA	NA	rs8140172-C	rs8140172	0	8140172	intron_variant	0	0.985708288681948	6e-06	5.22184874961636	(IGP45)	0.8795	[0.5-1.26] unit decrease	Illumina [~ 2500000] (imputed)	N
2013-06-14	23382691	Lauc G	2013-01-31	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/23382691	Loci associated with N-glycosylation of human immunoglobulin G show pleiotropy with autoimmune diseases and haematological cancers.	IgG glycosylation	2,247 European ancestry individuals	NA	22q13.1	22	39463164	MGAT3, TAB1, CACNA1I, SYNGR1	MGAT3			ENSG00000128268	NA	NA	rs909674-C	rs909674	0	909674	intron_variant	0	0.299013119715176	3e-13	12.5228787452803	(IGP45)	0.2468	[0.18-0.31] unit increase	Illumina [~ 2500000] (imputed)	N
